vset	V(vcell+)	V(vcell-)	I(R3)
1.937999999999897e+00	6.068004e-01	-9.723778e-02	9.689979e+00
1.938999999999897e+00	6.066145e-01	-9.738803e-02	9.694978e+00
1.939999999999897e+00	6.064280e-01	-9.753875e-02	9.699978e+00
1.940999999999897e+00	6.062407e-01	-9.768992e-02	9.704978e+00
1.941999999999897e+00	6.060529e-01	-9.784156e-02	9.709978e+00
1.942999999999897e+00	6.058643e-01	-9.799366e-02	9.714978e+00
1.943999999999897e+00	6.056750e-01	-9.814624e-02	9.719978e+00
1.944999999999897e+00	6.054850e-01	-9.829930e-02	9.724978e+00
1.945999999999896e+00	6.052944e-01	-9.845283e-02	9.729979e+00
1.946999999999896e+00	6.051031e-01	-9.860682e-02	9.734978e+00
1.947999999999896e+00	6.049110e-01	-9.876131e-02	9.739978e+00
1.948999999999896e+00	6.047183e-01	-9.891628e-02	9.744978e+00
1.949999999999896e+00	6.045248e-01	-9.907172e-02	9.749978e+00
1.950999999999896e+00	6.043307e-01	-9.922765e-02	9.754978e+00
1.951999999999896e+00	6.041358e-01	-9.938408e-02	9.759978e+00
1.952999999999896e+00	6.039401e-01	-9.954099e-02	9.764978e+00
1.953999999999896e+00	6.037438e-01	-9.969839e-02	9.769979e+00
1.954999999999895e+00	6.035467e-01	-9.985629e-02	9.774978e+00
1.955999999999895e+00	6.033489e-01	-1.000147e-01	9.779978e+00
1.956999999999895e+00	6.031504e-01	-1.001736e-01	9.784978e+00
1.957999999999895e+00	6.029510e-01	-1.003330e-01	9.789978e+00
1.958999999999895e+00	6.027510e-01	-1.004929e-01	9.794978e+00
1.959999999999895e+00	6.025502e-01	-1.006533e-01	9.799978e+00
1.960999999999895e+00	6.023487e-01	-1.008143e-01	9.804978e+00
1.961999999999895e+00	6.021463e-01	-1.009757e-01	9.809978e+00
1.962999999999895e+00	6.019433e-01	-1.011376e-01	9.814978e+00
1.963999999999894e+00	6.017394e-01	-1.013001e-01	9.819978e+00
1.964999999999894e+00	6.015347e-01	-1.014631e-01	9.824978e+00
1.965999999999894e+00	6.013293e-01	-1.016266e-01	9.829978e+00
1.966999999999894e+00	6.011231e-01	-1.017907e-01	9.834978e+00
1.967999999999894e+00	6.009161e-01	-1.019552e-01	9.839978e+00
1.968999999999894e+00	6.007083e-01	-1.021203e-01	9.844978e+00
1.969999999999894e+00	6.004997e-01	-1.022860e-01	9.849977e+00
1.970999999999894e+00	6.002902e-01	-1.024521e-01	9.854978e+00
1.971999999999894e+00	6.000800e-01	-1.026188e-01	9.859978e+00
1.972999999999894e+00	5.998690e-01	-1.027861e-01	9.864978e+00
1.973999999999893e+00	5.996571e-01	-1.029539e-01	9.869978e+00
1.974999999999893e+00	5.994444e-01	-1.031222e-01	9.874978e+00
1.975999999999893e+00	5.992309e-01	-1.032911e-01	9.879978e+00
1.976999999999893e+00	5.990165e-01	-1.034605e-01	9.884978e+00
1.977999999999893e+00	5.988013e-01	-1.036304e-01	9.889977e+00
1.978999999999893e+00	5.985852e-01	-1.038010e-01	9.894978e+00
1.979999999999893e+00	5.983683e-01	-1.039721e-01	9.899978e+00
1.980999999999893e+00	5.981506e-01	-1.041437e-01	9.904978e+00
1.981999999999893e+00	5.979319e-01	-1.043159e-01	9.909978e+00
1.982999999999892e+00	5.977123e-01	-1.044887e-01	9.914978e+00
1.983999999999892e+00	5.974920e-01	-1.046621e-01	9.919978e+00
1.984999999999892e+00	5.972707e-01	-1.048360e-01	9.924978e+00
1.985999999999892e+00	5.970485e-01	-1.050105e-01	9.929977e+00
1.986999999999892e+00	5.968255e-01	-1.051855e-01	9.934978e+00
1.987999999999892e+00	5.966015e-01	-1.053612e-01	9.939978e+00
1.988999999999892e+00	5.963767e-01	-1.055374e-01	9.944978e+00
1.989999999999892e+00	5.961509e-01	-1.057142e-01	9.949978e+00
1.990999999999892e+00	5.959242e-01	-1.058916e-01	9.954978e+00
1.991999999999891e+00	5.956966e-01	-1.060696e-01	9.959978e+00
1.992999999999891e+00	5.954680e-01	-1.062481e-01	9.964978e+00
1.993999999999891e+00	5.952386e-01	-1.064273e-01	9.969977e+00
1.994999999999891e+00	5.950082e-01	-1.066071e-01	9.974977e+00
1.995999999999891e+00	5.947768e-01	-1.067874e-01	9.979978e+00
1.996999999999891e+00	5.945445e-01	-1.069684e-01	9.984978e+00
1.997999999999891e+00	5.943112e-01	-1.071499e-01	9.989978e+00
1.998999999999891e+00	5.940770e-01	-1.073321e-01	9.994978e+00
1.999999999999891e+00	5.938419e-01	-1.075149e-01	9.999978e+00
2.000999999999891e+00	5.936056e-01	-1.076983e-01	1.000498e+01
2.001999999999891e+00	5.933685e-01	-1.078823e-01	1.000998e+01
2.002999999999890e+00	5.931304e-01	-1.080669e-01	1.001498e+01
2.003999999999890e+00	5.928912e-01	-1.082521e-01	1.001998e+01
2.004999999999890e+00	5.926511e-01	-1.084380e-01	1.002498e+01
2.005999999999890e+00	5.924099e-01	-1.086245e-01	1.002998e+01
2.006999999999890e+00	5.921677e-01	-1.088116e-01	1.003498e+01
2.007999999999890e+00	5.919245e-01	-1.089993e-01	1.003998e+01
2.008999999999890e+00	5.916803e-01	-1.091877e-01	1.004498e+01
2.009999999999890e+00	5.914351e-01	-1.093767e-01	1.004998e+01
2.010999999999890e+00	5.911888e-01	-1.095663e-01	1.005498e+01
2.011999999999889e+00	5.909414e-01	-1.097566e-01	1.005998e+01
2.012999999999889e+00	5.906931e-01	-1.099476e-01	1.006498e+01
2.013999999999889e+00	5.904436e-01	-1.101391e-01	1.006998e+01
2.014999999999889e+00	5.901931e-01	-1.103313e-01	1.007498e+01
2.015999999999889e+00	5.899415e-01	-1.105242e-01	1.007998e+01
2.016999999999889e+00	5.896888e-01	-1.107177e-01	1.008498e+01
2.017999999999889e+00	5.894351e-01	-1.109119e-01	1.008998e+01
2.018999999999889e+00	5.891802e-01	-1.111067e-01	1.009498e+01
2.019999999999889e+00	5.889243e-01	-1.113022e-01	1.009998e+01
2.020999999999888e+00	5.886672e-01	-1.114984e-01	1.010498e+01
2.021999999999888e+00	5.884090e-01	-1.116952e-01	1.010998e+01
2.022999999999888e+00	5.881497e-01	-1.118927e-01	1.011498e+01
2.023999999999888e+00	5.878893e-01	-1.120908e-01	1.011998e+01
2.024999999999888e+00	5.876276e-01	-1.122897e-01	1.012498e+01
2.025999999999888e+00	5.873649e-01	-1.124892e-01	1.012998e+01
2.026999999999888e+00	5.871010e-01	-1.126893e-01	1.013498e+01
2.027999999999888e+00	5.868360e-01	-1.128902e-01	1.013998e+01
2.028999999999888e+00	5.865698e-01	-1.130917e-01	1.014498e+01
2.029999999999887e+00	5.863024e-01	-1.132939e-01	1.014998e+01
2.030999999999887e+00	5.860338e-01	-1.134969e-01	1.015498e+01
2.031999999999887e+00	5.857641e-01	-1.137004e-01	1.015998e+01
2.032999999999887e+00	5.854931e-01	-1.139047e-01	1.016498e+01
2.033999999999887e+00	5.852209e-01	-1.141097e-01	1.016998e+01
2.034999999999887e+00	5.849475e-01	-1.143154e-01	1.017498e+01
2.035999999999887e+00	5.846729e-01	-1.145218e-01	1.017998e+01
2.036999999999887e+00	5.843970e-01	-1.147289e-01	1.018498e+01
2.037999999999887e+00	5.841200e-01	-1.149366e-01	1.018998e+01
2.038999999999886e+00	5.838416e-01	-1.151451e-01	1.019498e+01
2.039999999999886e+00	5.835620e-01	-1.153543e-01	1.019998e+01
2.040999999999886e+00	5.832812e-01	-1.155642e-01	1.020498e+01
2.041999999999886e+00	5.829991e-01	-1.157748e-01	1.020998e+01
2.042999999999886e+00	5.827156e-01	-1.159861e-01	1.021498e+01
2.043999999999886e+00	5.824310e-01	-1.161982e-01	1.021998e+01
2.044999999999886e+00	5.821450e-01	-1.164109e-01	1.022498e+01
2.045999999999886e+00	5.818576e-01	-1.166244e-01	1.022998e+01
2.046999999999886e+00	5.815690e-01	-1.168386e-01	1.023498e+01
2.047999999999885e+00	5.812790e-01	-1.170536e-01	1.023998e+01
2.048999999999885e+00	5.809878e-01	-1.172692e-01	1.024498e+01
2.049999999999885e+00	5.806952e-01	-1.174856e-01	1.024998e+01
2.050999999999885e+00	5.804012e-01	-1.177027e-01	1.025498e+01
2.051999999999885e+00	5.801058e-01	-1.179206e-01	1.025998e+01
2.052999999999885e+00	5.798091e-01	-1.181391e-01	1.026498e+01
2.053999999999885e+00	5.795110e-01	-1.183585e-01	1.026998e+01
2.054999999999885e+00	5.792116e-01	-1.185785e-01	1.027498e+01
2.055999999999885e+00	5.789107e-01	-1.187993e-01	1.027998e+01
2.056999999999884e+00	5.786085e-01	-1.190208e-01	1.028498e+01
2.057999999999884e+00	5.783048e-01	-1.192431e-01	1.028998e+01
2.058999999999884e+00	5.779996e-01	-1.194662e-01	1.029498e+01
2.059999999999884e+00	5.776931e-01	-1.196899e-01	1.029998e+01
2.060999999999884e+00	5.773851e-01	-1.199145e-01	1.030498e+01
2.061999999999884e+00	5.770756e-01	-1.201397e-01	1.030998e+01
2.062999999999884e+00	5.767647e-01	-1.203658e-01	1.031498e+01
2.063999999999884e+00	5.764523e-01	-1.205926e-01	1.031998e+01
2.064999999999884e+00	5.761384e-01	-1.208201e-01	1.032498e+01
2.065999999999883e+00	5.758229e-01	-1.210484e-01	1.032998e+01
2.066999999999883e+00	5.755060e-01	-1.212775e-01	1.033498e+01
2.067999999999883e+00	5.751876e-01	-1.215073e-01	1.033998e+01
2.068999999999883e+00	5.748677e-01	-1.217379e-01	1.034498e+01
2.069999999999883e+00	5.745462e-01	-1.219692e-01	1.034998e+01
2.070999999999883e+00	5.742232e-01	-1.222013e-01	1.035498e+01
2.071999999999883e+00	5.738986e-01	-1.224342e-01	1.035998e+01
2.072999999999883e+00	5.735724e-01	-1.226678e-01	1.036498e+01
2.073999999999883e+00	5.732446e-01	-1.229023e-01	1.036998e+01
2.074999999999882e+00	5.729153e-01	-1.231375e-01	1.037498e+01
2.075999999999882e+00	5.725843e-01	-1.233734e-01	1.037998e+01
2.076999999999882e+00	5.722517e-01	-1.236101e-01	1.038498e+01
2.077999999999882e+00	5.719175e-01	-1.238477e-01	1.038998e+01
2.078999999999882e+00	5.715816e-01	-1.240860e-01	1.039498e+01
2.079999999999882e+00	5.712441e-01	-1.243250e-01	1.039998e+01
2.080999999999882e+00	5.709050e-01	-1.245648e-01	1.040498e+01
2.081999999999882e+00	5.705641e-01	-1.248055e-01	1.040998e+01
2.082999999999882e+00	5.702215e-01	-1.250469e-01	1.041498e+01
2.083999999999882e+00	5.698773e-01	-1.252891e-01	1.041998e+01
2.084999999999881e+00	5.695313e-01	-1.255320e-01	1.042498e+01
2.085999999999881e+00	5.691836e-01	-1.257758e-01	1.042998e+01
2.086999999999881e+00	5.688341e-01	-1.260203e-01	1.043498e+01
2.087999999999881e+00	5.684829e-01	-1.262656e-01	1.043998e+01
2.088999999999881e+00	5.681300e-01	-1.265117e-01	1.044498e+01
2.089999999999881e+00	5.677752e-01	-1.267586e-01	1.044998e+01
2.090999999999881e+00	5.674186e-01	-1.270063e-01	1.045498e+01
2.091999999999881e+00	5.670602e-01	-1.272548e-01	1.045998e+01
2.092999999999881e+00	5.667000e-01	-1.275040e-01	1.046498e+01
2.093999999999880e+00	5.663380e-01	-1.277540e-01	1.046998e+01
2.094999999999880e+00	5.659741e-01	-1.280048e-01	1.047498e+01
2.095999999999880e+00	5.656083e-01	-1.282565e-01	1.047998e+01
2.096999999999880e+00	5.652406e-01	-1.285089e-01	1.048498e+01
2.097999999999880e+00	5.648711e-01	-1.287621e-01	1.048998e+01
2.098999999999880e+00	5.644996e-01	-1.290161e-01	1.049498e+01
2.099999999999880e+00	5.641262e-01	-1.292708e-01	1.049998e+01
2.100999999999880e+00	5.637508e-01	-1.295264e-01	1.050498e+01
2.101999999999880e+00	5.633734e-01	-1.297828e-01	1.050998e+01
2.102999999999879e+00	5.629942e-01	-1.300399e-01	1.051498e+01
2.103999999999879e+00	5.626129e-01	-1.302979e-01	1.051998e+01
2.104999999999879e+00	5.622295e-01	-1.305566e-01	1.052498e+01
2.105999999999879e+00	5.618442e-01	-1.308161e-01	1.052998e+01
2.106999999999879e+00	5.614567e-01	-1.310765e-01	1.053498e+01
2.107999999999879e+00	5.610673e-01	-1.313376e-01	1.053998e+01
2.108999999999879e+00	5.606757e-01	-1.315995e-01	1.054498e+01
2.109999999999879e+00	5.602820e-01	-1.318622e-01	1.054998e+01
2.110999999999879e+00	5.598862e-01	-1.321257e-01	1.055498e+01
2.111999999999878e+00	5.594882e-01	-1.323899e-01	1.055998e+01
2.112999999999878e+00	5.590881e-01	-1.326550e-01	1.056498e+01
2.113999999999878e+00	5.586858e-01	-1.329209e-01	1.056998e+01
2.114999999999878e+00	5.582813e-01	-1.331875e-01	1.057498e+01
2.115999999999878e+00	5.578745e-01	-1.334550e-01	1.057998e+01
2.116999999999878e+00	5.574655e-01	-1.337232e-01	1.058498e+01
2.117999999999878e+00	5.570543e-01	-1.339922e-01	1.058998e+01
2.118999999999878e+00	5.566407e-01	-1.342620e-01	1.059498e+01
2.119999999999878e+00	5.562248e-01	-1.345326e-01	1.059998e+01
2.120999999999877e+00	5.558066e-01	-1.348039e-01	1.060498e+01
2.121999999999877e+00	5.553860e-01	-1.350761e-01	1.060998e+01
2.122999999999877e+00	5.549631e-01	-1.353490e-01	1.061498e+01
2.123999999999877e+00	5.545377e-01	-1.356228e-01	1.061998e+01
2.124999999999877e+00	5.541099e-01	-1.358972e-01	1.062498e+01
2.125999999999877e+00	5.536796e-01	-1.361725e-01	1.062998e+01
2.126999999999877e+00	5.532469e-01	-1.364486e-01	1.063498e+01
2.127999999999877e+00	5.528116e-01	-1.367255e-01	1.063998e+01
2.128999999999877e+00	5.523738e-01	-1.370031e-01	1.064498e+01
2.129999999999876e+00	5.519333e-01	-1.372815e-01	1.064998e+01
2.130999999999876e+00	5.514904e-01	-1.375606e-01	1.065498e+01
2.131999999999876e+00	5.510448e-01	-1.378406e-01	1.065998e+01
2.132999999999876e+00	5.505964e-01	-1.381213e-01	1.066498e+01
2.133999999999876e+00	5.501454e-01	-1.384028e-01	1.066998e+01
2.134999999999876e+00	5.496918e-01	-1.386850e-01	1.067498e+01
2.135999999999876e+00	5.492353e-01	-1.389681e-01	1.067998e+01
2.136999999999876e+00	5.487760e-01	-1.392519e-01	1.068498e+01
2.137999999999876e+00	5.483140e-01	-1.395364e-01	1.068998e+01
2.138999999999875e+00	5.478491e-01	-1.398218e-01	1.069498e+01
2.139999999999875e+00	5.473812e-01	-1.401079e-01	1.069998e+01
2.140999999999875e+00	5.469105e-01	-1.403947e-01	1.070498e+01
2.141999999999875e+00	5.464368e-01	-1.406823e-01	1.070998e+01
2.142999999999875e+00	5.459600e-01	-1.409706e-01	1.071498e+01
2.143999999999875e+00	5.454803e-01	-1.412597e-01	1.071998e+01
2.144999999999875e+00	5.449974e-01	-1.415496e-01	1.072498e+01
2.145999999999875e+00	5.445114e-01	-1.418402e-01	1.072998e+01
2.146999999999875e+00	5.440222e-01	-1.421316e-01	1.073498e+01
2.147999999999874e+00	5.435298e-01	-1.424237e-01	1.073998e+01
2.148999999999874e+00	5.430341e-01	-1.427165e-01	1.074498e+01
2.149999999999874e+00	5.425351e-01	-1.430101e-01	1.074998e+01
2.150999999999874e+00	5.420328e-01	-1.433044e-01	1.075498e+01
2.151999999999874e+00	5.415270e-01	-1.435995e-01	1.075998e+01
2.152999999999874e+00	5.410178e-01	-1.438953e-01	1.076498e+01
2.153999999999874e+00	5.405051e-01	-1.441918e-01	1.076998e+01
2.154999999999874e+00	5.399887e-01	-1.444891e-01	1.077498e+01
2.155999999999874e+00	5.394688e-01	-1.447870e-01	1.077998e+01
2.156999999999873e+00	5.389451e-01	-1.450858e-01	1.078498e+01
2.157999999999873e+00	5.384177e-01	-1.453852e-01	1.078998e+01
2.158999999999873e+00	5.378865e-01	-1.456853e-01	1.079498e+01
2.159999999999873e+00	5.373514e-01	-1.459862e-01	1.079998e+01
2.160999999999873e+00	5.368124e-01	-1.462878e-01	1.080498e+01
2.161999999999873e+00	5.362694e-01	-1.465900e-01	1.080998e+01
2.162999999999873e+00	5.357223e-01	-1.468930e-01	1.081498e+01
2.163999999999873e+00	5.351709e-01	-1.471967e-01	1.081998e+01
2.164999999999873e+00	5.346154e-01	-1.475011e-01	1.082498e+01
2.165999999999872e+00	5.340555e-01	-1.478062e-01	1.082998e+01
2.166999999999872e+00	5.334913e-01	-1.481120e-01	1.083498e+01
2.167999999999872e+00	5.329226e-01	-1.484185e-01	1.083998e+01
2.168999999999872e+00	5.323493e-01	-1.487257e-01	1.084498e+01
2.169999999999872e+00	5.317713e-01	-1.490335e-01	1.084998e+01
2.170999999999872e+00	5.311886e-01	-1.493420e-01	1.085498e+01
2.171999999999872e+00	5.306010e-01	-1.496512e-01	1.085998e+01
2.172999999999872e+00	5.300084e-01	-1.499612e-01	1.086498e+01
2.173999999999872e+00	5.294109e-01	-1.502717e-01	1.086998e+01
2.174999999999871e+00	5.288081e-01	-1.505829e-01	1.087498e+01
2.175999999999871e+00	5.282000e-01	-1.508948e-01	1.087998e+01
2.176999999999871e+00	5.275866e-01	-1.512074e-01	1.088498e+01
2.177999999999871e+00	5.269675e-01	-1.515206e-01	1.088998e+01
2.178999999999871e+00	5.263428e-01	-1.518345e-01	1.089498e+01
2.179999999999871e+00	5.257123e-01	-1.521490e-01	1.089998e+01
2.180999999999871e+00	5.250759e-01	-1.524641e-01	1.090498e+01
2.181999999999871e+00	5.244334e-01	-1.527799e-01	1.090998e+01
2.182999999999871e+00	5.237846e-01	-1.530964e-01	1.091498e+01
2.183999999999870e+00	5.231293e-01	-1.534135e-01	1.091998e+01
2.184999999999870e+00	5.224676e-01	-1.537312e-01	1.092498e+01
2.185999999999870e+00	5.217991e-01	-1.540495e-01	1.092998e+01
2.186999999999870e+00	5.211236e-01	-1.543685e-01	1.093498e+01
2.187999999999870e+00	5.204410e-01	-1.546880e-01	1.093998e+01
2.188999999999870e+00	5.197511e-01	-1.550082e-01	1.094498e+01
2.189999999999870e+00	5.190536e-01	-1.553290e-01	1.094998e+01
2.190999999999870e+00	5.183484e-01	-1.556504e-01	1.095498e+01
2.191999999999870e+00	5.176351e-01	-1.559724e-01	1.095998e+01
2.192999999999869e+00	5.169135e-01	-1.562950e-01	1.096498e+01
2.193999999999869e+00	5.161836e-01	-1.566181e-01	1.096998e+01
2.194999999999869e+00	5.154447e-01	-1.569419e-01	1.097498e+01
2.195999999999869e+00	5.146968e-01	-1.572662e-01	1.097998e+01
2.196999999999869e+00	5.139394e-01	-1.575912e-01	1.098498e+01
2.197999999999869e+00	5.131726e-01	-1.579166e-01	1.098998e+01
2.198999999999869e+00	5.123954e-01	-1.582427e-01	1.099498e+01
2.199999999999869e+00	5.116080e-01	-1.585693e-01	1.099998e+01
2.200999999999869e+00	5.108098e-01	-1.588965e-01	1.100498e+01
2.201999999999869e+00	5.100003e-01	-1.592242e-01	1.100998e+01
2.202999999999868e+00	5.091793e-01	-1.595524e-01	1.101498e+01
2.203999999999868e+00	5.083461e-01	-1.598812e-01	1.101998e+01
2.204999999999868e+00	5.075004e-01	-1.602105e-01	1.102498e+01
2.205999999999868e+00	5.066415e-01	-1.605403e-01	1.102998e+01
2.206999999999868e+00	5.057690e-01	-1.608707e-01	1.103498e+01
2.207999999999868e+00	5.048823e-01	-1.612015e-01	1.103998e+01
2.208999999999868e+00	5.039807e-01	-1.615329e-01	1.104498e+01
2.209999999999868e+00	5.030635e-01	-1.618647e-01	1.104998e+01
2.210999999999868e+00	5.021301e-01	-1.621971e-01	1.105498e+01
2.211999999999867e+00	5.011795e-01	-1.625299e-01	1.105998e+01
2.212999999999867e+00	5.002111e-01	-1.628631e-01	1.106498e+01
2.213999999999867e+00	4.992237e-01	-1.631969e-01	1.106998e+01
2.214999999999867e+00	4.982167e-01	-1.635310e-01	1.107498e+01
2.215999999999867e+00	4.971886e-01	-1.638657e-01	1.107998e+01
2.216999999999867e+00	4.961385e-01	-1.642007e-01	1.108498e+01
2.217999999999867e+00	4.950651e-01	-1.645362e-01	1.108998e+01
2.218999999999867e+00	4.939669e-01	-1.648721e-01	1.109498e+01
2.219999999999867e+00	4.928425e-01	-1.652083e-01	1.109998e+01
2.220999999999866e+00	4.916902e-01	-1.655450e-01	1.110498e+01
2.221999999999866e+00	4.905082e-01	-1.658820e-01	1.110998e+01
2.222999999999866e+00	4.892943e-01	-1.662194e-01	1.111498e+01
2.223999999999866e+00	4.880467e-01	-1.665570e-01	1.111998e+01
2.224999999999866e+00	4.867624e-01	-1.668950e-01	1.112498e+01
2.225999999999866e+00	4.854389e-01	-1.672333e-01	1.112998e+01
2.226999999999866e+00	4.840732e-01	-1.675719e-01	1.113498e+01
2.227999999999866e+00	4.826615e-01	-1.679107e-01	1.113998e+01
2.228999999999866e+00	4.812002e-01	-1.682497e-01	1.114498e+01
2.229999999999865e+00	4.796847e-01	-1.685889e-01	1.114998e+01
2.230999999999865e+00	4.781097e-01	-1.689283e-01	1.115498e+01
2.231999999999865e+00	4.764696e-01	-1.692678e-01	1.115998e+01
2.232999999999865e+00	4.747576e-01	-1.696073e-01	1.116498e+01
2.233999999999865e+00	4.729656e-01	-1.699468e-01	1.116998e+01
2.234999999999865e+00	4.710844e-01	-1.702864e-01	1.117498e+01
2.235999999999865e+00	4.691033e-01	-1.706258e-01	1.117998e+01
2.236999999999865e+00	4.670092e-01	-1.709649e-01	1.118498e+01
2.237999999999865e+00	4.647861e-01	-1.713038e-01	1.118998e+01
2.238999999999864e+00	4.624147e-01	-1.716422e-01	1.119498e+01
2.239999999999864e+00	4.598711e-01	-1.719801e-01	1.119998e+01
2.240999999999864e+00	4.571251e-01	-1.723173e-01	1.120498e+01
2.241999999999864e+00	4.541384e-01	-1.726533e-01	1.120998e+01
2.242999999999864e+00	4.508603e-01	-1.729881e-01	1.121498e+01
2.243999999999864e+00	4.472230e-01	-1.733212e-01	1.121998e+01
2.244999999999864e+00	4.431332e-01	-1.736519e-01	1.122498e+01
2.245999999999864e+00	4.384575e-01	-1.739795e-01	1.122998e+01
2.246999999999864e+00	4.329974e-01	-1.743027e-01	1.123498e+01
2.247999999999863e+00	4.264408e-01	-1.746196e-01	1.123998e+01
2.248999999999863e+00	4.182692e-01	-1.749270e-01	1.124498e+01
2.249999999999863e+00	4.075541e-01	-1.752192e-01	1.124998e+01
2.250999999999863e+00	3.925287e-01	-1.754855e-01	1.125498e+01
2.251999999999863e+00	3.693718e-01	-1.757022e-01	1.125998e+01
2.252999999999863e+00	3.354112e-01	-1.758529e-01	1.126498e+01
2.253999999999863e+00	2.931606e-01	-1.759530e-01	1.126998e+01
2.254999999999863e+00	2.479675e-01	-1.760351e-01	1.127498e+01
2.255999999999863e+00	2.022422e-01	-1.761139e-01	1.127998e+01
2.256999999999862e+00	1.564135e-01	-1.761921e-01	1.128498e+01
2.257999999999862e+00	1.105669e-01	-1.762702e-01	1.128998e+01
2.258999999999862e+00	6.471726e-02	-1.763482e-01	1.129498e+01
2.259999999999862e+00	1.886704e-02	-1.764263e-01	1.129998e+01
2.260999999999862e+00	-2.698324e-02	-1.765044e-01	1.130498e+01
2.261999999999862e+00	-7.283352e-02	-1.765824e-01	1.130998e+01
2.262999999999862e+00	-1.186838e-01	-1.766605e-01	1.131498e+01
2.263999999999862e+00	-1.645341e-01	-1.767385e-01	1.131998e+01
2.264999999999862e+00	-2.103844e-01	-1.768166e-01	1.132498e+01
2.265999999999861e+00	-2.562347e-01	-1.768947e-01	1.132998e+01
2.266999999999861e+00	-3.020850e-01	-1.769727e-01	1.133498e+01
2.267999999999861e+00	-3.479352e-01	-1.770508e-01	1.133998e+01
2.268999999999861e+00	-3.937855e-01	-1.771288e-01	1.134498e+01
2.269999999999861e+00	-4.396358e-01	-1.772069e-01	1.134998e+01
2.270999999999861e+00	-4.854861e-01	-1.772850e-01	1.135498e+01
2.271999999999861e+00	-5.313364e-01	-1.773630e-01	1.135998e+01
2.272999999999861e+00	-5.771866e-01	-1.774411e-01	1.136498e+01
2.273999999999861e+00	-6.230369e-01	-1.775191e-01	1.136998e+01
2.274999999999860e+00	-6.688873e-01	-1.775972e-01	1.137498e+01
2.275999999999860e+00	-7.147375e-01	-1.776753e-01	1.137998e+01
2.276999999999860e+00	-7.605878e-01	-1.777533e-01	1.138498e+01
2.277999999999860e+00	-8.064381e-01	-1.778314e-01	1.138998e+01
2.278999999999860e+00	-8.522884e-01	-1.779094e-01	1.139498e+01
2.279999999999860e+00	-8.981386e-01	-1.779875e-01	1.139998e+01
2.280999999999860e+00	-9.439890e-01	-1.780656e-01	1.140498e+01
2.281999999999860e+00	-9.898393e-01	-1.781436e-01	1.140998e+01
2.282999999999860e+00	-1.035689e+00	-1.782217e-01	1.141498e+01
2.283999999999859e+00	-1.081540e+00	-1.782997e-01	1.141998e+01
2.284999999999859e+00	-1.127390e+00	-1.783778e-01	1.142498e+01
2.285999999999859e+00	-1.173240e+00	-1.784559e-01	1.142998e+01
2.286999999999859e+00	-1.219091e+00	-1.785339e-01	1.143498e+01
2.287999999999859e+00	-1.264941e+00	-1.786120e-01	1.143998e+01
2.288999999999859e+00	-1.310791e+00	-1.786900e-01	1.144498e+01
2.289999999999859e+00	-1.356642e+00	-1.787681e-01	1.144998e+01
2.290999999999859e+00	-1.402492e+00	-1.788462e-01	1.145498e+01
2.291999999999859e+00	-1.448342e+00	-1.789242e-01	1.145998e+01
2.292999999999858e+00	-1.494192e+00	-1.790023e-01	1.146498e+01
2.293999999999858e+00	-1.540043e+00	-1.790803e-01	1.146998e+01
2.294999999999858e+00	-1.585893e+00	-1.791584e-01	1.147498e+01
2.295999999999858e+00	-1.631743e+00	-1.792364e-01	1.147998e+01
2.296999999999858e+00	-1.677593e+00	-1.793145e-01	1.148498e+01
2.297999999999858e+00	-1.723444e+00	-1.793926e-01	1.148998e+01
2.298999999999858e+00	-1.769294e+00	-1.794706e-01	1.149498e+01
2.300000000000000e+00	-1.815144e+00	-1.795487e-01	1.149998e+01
